model,language,documents,log_bin,period_center,fourier_bins,mean_relative_density,se_relative_density
qwen3,it,875,70,682.6666666666667,1,1.4182825310252343,0.044024565850134374
qwen3,it,875,71,819.2000000000004,1,1.5278902661001952,0.04638775380759039
qwen3,it,875,72,1024.0,1,1.6538505103121897,0.0483379339265421
qwen3,it,875,73,1365.3333333333335,1,1.8219670996983919,0.05435795920687782
qwen3,it,875,74,2048.0,1,2.2100239749677146,0.1006906596742151
qwen3,it,875,75,4096.0,1,3.347057520822349,0.16523429869929226
qwen3,es,726,0,2.079738366502104,157,0.9625322020125109,0.002496755111437636
qwen3,es,726,1,2.251755740869529,144,0.9724285874715646,0.0026407138978207356
qwen3,es,726,2,2.4380159059456386,134,0.989678371242989,0.00277644015502084
qwen3,es,726,3,2.6398663190468756,123,1.0171612334652984,0.0029271640534406845
qwen3,es,726,4,2.858095516768718,114,1.047011593491639,0.003154539778561311
qwen3,es,726,5,3.0944667104130863,105,1.0809509785413909,0.0034376458181086156
qwen3,es,726,6,3.3500197264183567,97,1.113597198848811,0.003782231141801054
qwen3,es,726,7,3.627343166455213,90,1.1334833796692845,0.003859309503390088
qwen3,es,726,8,3.92626195301624,82,1.1376596217589885,0.003842866842227409
qwen3,es,726,9,4.250092689272306,77,1.116220116699583,0.0035214766222673418
qwen3,es,726,10,4.603468074230814,71,1.071160718769674,0.003186413454016561
qwen3,es,726,11,4.984267095470073,65,1.0307526445338824,0.003052331698187366
qwen3,es,726,12,5.394424560964031,60,0.9853041074731699,0.0029513191730132235
qwen3,es,726,13,5.840467452356643,56,0.9544708870765951,0.0030887222011418513
qwen3,es,726,14,6.322619408629094,51,0.9302844219982257,0.0032681421062809306
qwen3,es,726,15,6.845610607228076,48,0.9124326952086329,0.0032896429281829157
qwen3,es,726,16,7.415533941273617,44,0.9045692882261454,0.003491381578924314
qwen3,es,726,17,8.025558781654992,40,0.9041878528727857,0.004286794415043151
qwen3,es,726,18,8.68951954267665,38,0.9049983261983934,0.0058499932060900135
qwen3,es,726,19,9.407669204741923,34,0.9164478459545827,0.006683166096023767
qwen3,es,726,20,10.179076618235907,32,0.9152224263607934,0.005550135422801273
qwen3,es,726,21,11.028566357572464,30,0.9158848482008707,0.005681588273981187
qwen3,es,726,22,11.94477170193431,27,0.8982148873656267,0.006268575066702439
qwen3,es,726,23,12.924480781696696,25,0.8951387264246004,0.006211554993284171
qwen3,es,726,24,13.983106740258739,23,0.8801672409085223,0.00713249686929481
qwen3,es,726,25,15.146496450348943,22,0.8685951026437595,0.0066487810857787
qwen3,es,726,26,16.421220753444423,20,0.8666900693538246,0.006398881495424852
qwen3,es,726,27,17.774568996970093,18,0.8703234269980442,0.006645066245550921
qwen3,es,726,28,19.235136338697405,17,0.9048152512613251,0.0072815056990288085
qwen3,es,726,29,20.796881250446052,15,0.9468753982546543,0.007285434366567142
qwen3,es,726,30,22.511839961743885,15,0.9311248347361766,0.007550350157181776
qwen3,es,726,31,24.38700267466527,13,0.8843876995234058,0.00757225478057818
qwen3,es,726,32,26.43351109040132,13,0.8662233224160445,0.007507593691688381
qwen3,es,726,33,28.650364158817133,11,0.8635643564519021,0.0077537203545675025
qwen3,es,726,34,30.920474771901404,10,0.8591468059692664,0.00789661464449589
qwen3,es,726,35,33.44593172081344,10,0.857297249323642,0.008297489614401464
qwen3,es,726,36,36.25725566717276,9,0.8603283076412943,0.008428619669601015
qwen3,es,726,37,39.205599316416965,8,0.8688233207489501,0.008954299183380076
qwen3,es,726,38,42.45756834172835,8,0.8717681092200704,0.00901002060256885
qwen3,es,726,39,46.03409888580932,7,0.8563818969352637,0.009348159397578104
qwen3,es,726,40,49.96608705487118,7,0.8789122221141612,0.00959728228834713
qwen3,es,726,41,54.265543124911304,6,0.8961647947096736,0.012020246941709082
qwen3,es,726,42,58.526232769908994,5,0.9062904122026271,0.011960119529546768
qwen3,es,726,43,63.03030727083153,5,0.9028588311785648,0.011308181375787032
qwen3,es,726,44,68.28564122718676,5,0.9123853504525813,0.011666082175941428
qwen3,es,726,45,73.81678310713458,4,0.9305728727038723,0.013893833286097767
qwen3,es,726,46,80.34462965429582,5,0.93865159239312,0.012235391533081027
qwen3,es,726,47,87.1620907268156,3,0.9390525921511568,0.015170032906020418
qwen3,es,726,48,94.19204238801649,4,0.9458310862792448,0.015431673666770918
qwen3,es,726,49,102.42134222654549,3,0.9572293815928453,0.01467601775901758
qwen3,es,726,50,110.72967047543887,3,0.9957644816819955,0.016399127383577745
qwen3,es,726,51,120.50534605263967,3,1.0070679112261627,0.01694094618643423
qwen3,es,726,52,130.04813004819508,2,1.0231216399233845,0.01905421875123435
qwen3,es,726,53,138.86740554154198,2,1.0312935253698168,0.0189184131677104
qwen3,es,726,54,151.77313332607557,3,1.0320358416358169,0.01681155092962562
qwen3,es,726,55,167.21849977399827,2,1.062276182295437,0.020861000571153827
qwen3,es,726,56,178.0869565217391,1,1.108526911334037,0.027215664464185822
qwen3,es,726,57,190.5631662896068,2,1.0556084404342523,0.021783714460891966
qwen3,es,726,58,210.12036650703962,2,1.124561249636455,0.024706510806410842
qwen3,es,726,59,227.5555555555556,1,1.071755340726286,0.028006145935872664
qwen3,es,726,60,240.9411764705883,1,1.1549608055803666,0.029815995006696294
qwen3,es,726,61,264.39566310109325,2,1.1461834768096895,0.025220410724373817
qwen3,es,726,62,292.57142857142867,1,1.1752354675562908,0.03142512552249132
qwen3,es,726,63,315.076923076923,1,1.2616320809225592,0.03717215008134825
qwen3,es,726,64,341.33333333333337,1,1.2376071341478951,0.036296841704648385
qwen3,es,726,65,372.3636363636366,1,1.2272047260012307,0.035828548267571106
qwen3,es,726,66,409.6000000000002,1,1.3793031651336427,0.03831907373773596
qwen3,es,726,67,455.1111111111112,1,1.3606537582799392,0.03834350479775271
qwen3,es,726,68,512.0,1,1.386677212658299,0.04283304163612278
qwen3,es,726,69,585.1428571428573,1,1.4345291193136152,0.04096621760222884
qwen3,es,726,70,682.6666666666667,1,1.5302349696539317,0.05548055573880351
qwen3,es,726,71,819.2000000000004,1,1.6594025834543398,0.054715955051286444
qwen3,es,726,72,1024.0,1,1.8745481106982638,0.09836204621714825
qwen3,es,726,73,1365.3333333333335,1,2.050509037819035,0.0700799124829271
qwen3,es,726,74,2048.0,1,2.434606744572352,0.10226476917208425
qwen3,es,726,75,4096.0,1,3.8722424875353947,0.24174140929873977
qwen3,pt,431,0,2.079738366502104,157,0.9776226048762651,0.003120528200146203
qwen3,pt,431,1,2.251755740869529,144,0.9882674348533221,0.0031672066052838344
qwen3,pt,431,2,2.4380159059456386,134,1.012359287972392,0.003494701453168334
qwen3,pt,431,3,2.6398663190468756,123,1.0371689638010284,0.003773796264815639
qwen3,pt,431,4,2.858095516768718,114,1.075489967692361,0.0041968699729994655
qwen3,pt,431,5,3.0944667104130863,105,1.1057517902225562,0.004631761813046671
qwen3,pt,431,6,3.3500197264183567,97,1.1326163890504282,0.00518372289112033
qwen3,pt,431,7,3.627343166455213,90,1.137016016253454,0.005033829539538889
qwen3,pt,431,8,3.92626195301624,82,1.124019538245984,0.005091132888539583
qwen3,pt,431,9,4.250092689272306,77,1.0846301156597398,0.004620960272917953
qwen3,pt,431,10,4.603468074230814,71,1.0447752367275882,0.004058061273498435
qwen3,pt,431,11,4.984267095470073,65,0.9963743658249914,0.0037508781452482176
qwen3,pt,431,12,5.394424560964031,60,0.9522839826421491,0.004159795790984221
qwen3,pt,431,13,5.840467452356643,56,0.9237365369476617,0.004526330142778805
qwen3,pt,431,14,6.322619408629094,51,0.9087975247347309,0.005122330451033243
qwen3,pt,431,15,6.845610607228076,48,0.8974221359593035,0.00553962869317247
qwen3,pt,431,16,7.415533941273617,44,0.8797939153238883,0.005124514403991796
qwen3,pt,431,17,8.025558781654992,40,0.8762101561909158,0.004967154665251373
qwen3,pt,431,18,8.68951954267665,38,0.863140057410075,0.006417764635169364
qwen3,pt,431,19,9.407669204741923,34,0.8733930208567868,0.008252660517824048
qwen3,pt,431,20,10.179076618235907,32,0.878347707523515,0.007150370585039714
qwen3,pt,431,21,11.028566357572464,30,0.8838801565025479,0.006605272007245254
qwen3,pt,431,22,11.94477170193431,27,0.9004055786597689,0.009055177641171438
qwen3,pt,431,23,12.924480781696696,25,0.9026824189242639,0.00987100543700478
qwen3,pt,431,24,13.983106740258739,23,0.8865078929312032,0.00932711499877405
qwen3,pt,431,25,15.146496450348943,22,0.8596523342834594,0.0074516913835683055
qwen3,pt,431,26,16.421220753444423,20,0.8462779329329753,0.006946190193328139
qwen3,pt,431,27,17.774568996970093,18,0.8396214365726431,0.007116111372049321
qwen3,pt,431,28,19.235136338697405,17,0.8593560227305751,0.007681119168780817
qwen3,pt,431,29,20.796881250446052,15,0.8996359827119044,0.009193013627346851
qwen3,pt,431,30,22.511839961743885,15,0.9262958592262048,0.00894909722075299
qwen3,pt,431,31,24.38700267466527,13,0.9077035951727579,0.009683463305984906
qwen3,pt,431,32,26.43351109040132,13,0.8785742256317762,0.01336943407243759
qwen3,pt,431,33,28.650364158817133,11,0.8802088732659936,0.012674665619503877
qwen3,pt,431,34,30.920474771901404,10,0.8657587155550052,0.009498465119658524
qwen3,pt,431,35,33.44593172081344,10,0.8676507588918881,0.009666245456266142
qwen3,pt,431,36,36.25725566717276,9,0.8725533783772982,0.011060511808079562
qwen3,pt,431,37,39.205599316416965,8,0.8759334026004642,0.012218144097472579
qwen3,pt,431,38,42.45756834172835,8,0.8865819547006076,0.012130312538323886
qwen3,pt,431,39,46.03409888580932,7,0.8925862973111203,0.011954828321995277
qwen3,pt,431,40,49.96608705487118,7,0.8966251123040171,0.011512982769566419
qwen3,pt,431,41,54.265543124911304,6,0.8787110183350578,0.01208992032948159
qwen3,pt,431,42,58.526232769908994,5,0.9118571554073898,0.014981669289617855
qwen3,pt,431,43,63.03030727083153,5,0.9211478686603605,0.013543230099993454
qwen3,pt,431,44,68.28564122718676,5,0.9072322048309351,0.01440138917568959
qwen3,pt,431,45,73.81678310713458,4,0.9343107193638159,0.015853948709174774
qwen3,pt,431,46,80.34462965429582,5,0.9449301325559754,0.015895408125921686
qwen3,pt,431,47,87.1620907268156,3,0.9481368540751062,0.018863698159734835
qwen3,pt,431,48,94.19204238801649,4,1.0002287926850302,0.02188549556031686
qwen3,pt,431,49,102.42134222654549,3,1.0109675656527755,0.02023176495693281
qwen3,pt,431,50,110.72967047543887,3,1.0160066557771732,0.021502142624747245
qwen3,pt,431,51,120.50534605263967,3,1.0199852295409049,0.020230804633207547
qwen3,pt,431,52,130.04813004819508,2,1.0511201839504944,0.0231042013434722
qwen3,pt,431,53,138.86740554154198,2,1.0554651348641686,0.02624597703246683
qwen3,pt,431,54,151.77313332607557,3,1.023164087992729,0.020720248945177565
qwen3,pt,431,55,167.21849977399827,2,1.0838652446022918,0.02507471407501563
qwen3,pt,431,56,178.0869565217391,1,1.0887074001061716,0.031451604774662835
qwen3,pt,431,57,190.5631662896068,2,1.070558319965558,0.026942398861726016
qwen3,pt,431,58,210.12036650703962,2,1.1321971671210158,0.027993282302386662
qwen3,pt,431,59,227.5555555555556,1,1.117386293011814,0.03460113325451587
qwen3,pt,431,60,240.9411764705883,1,1.2092822464518518,0.03905022142963265
qwen3,pt,431,61,264.39566310109325,2,1.198412784571402,0.029046220979106026
qwen3,pt,431,62,292.57142857142867,1,1.1745353372278697,0.0373030680788932
qwen3,pt,431,63,315.076923076923,1,1.269386040238127,0.045246293128508835
qwen3,pt,431,64,341.33333333333337,1,1.3030433804035881,0.04265767992938663
qwen3,pt,431,65,372.3636363636366,1,1.3256085982910724,0.044079844184771066
qwen3,pt,431,66,409.6000000000002,1,1.395411826478213,0.05026997561284301
qwen3,pt,431,67,455.1111111111112,1,1.4657544705636147,0.05379805028284643
qwen3,pt,431,68,512.0,1,1.5788047040254634,0.06046111721919031
qwen3,pt,431,69,585.1428571428573,1,1.5262722421157007,0.05854479428817791
qwen3,pt,431,70,682.6666666666667,1,1.6377076017656171,0.08010814192129095
qwen3,pt,431,71,819.2000000000004,1,1.7287080648398325,0.07891929224063862
qwen3,pt,431,72,1024.0,1,1.9377423572590742,0.08635958746145143
qwen3,pt,431,73,1365.3333333333335,1,2.147085364496904,0.08999259429736473
qwen3,pt,431,74,2048.0,1,2.872394686770403,0.18336164432066668
qwen3,pt,431,75,4096.0,1,4.886998995134081,0.3487697498866263
qwen3,fi,2739,0,2.079738366502104,157,0.944185021943206,0.0011498869720186927
qwen3,fi,2739,1,2.251755740869529,144,0.9517505324103621,0.001168695270571246
qwen3,fi,2739,2,2.4380159059456386,134,0.9649750406953352,0.001238308050229458
qwen3,fi,2739,3,2.6398663190468756,123,0.9792740538194687,0.001318147038442342
qwen3,fi,2739,4,2.858095516768718,114,0.9936433557737409,0.0014146780714265996
qwen3,fi,2739,5,3.0944667104130863,105,1.004107496167518,0.0014932467575485286
qwen3,fi,2739,6,3.3500197264183567,97,1.0073972341943769,0.001582214584729999
qwen3,fi,2739,7,3.627343166455213,90,1.0065593649044595,0.001661337071820109
qwen3,fi,2739,8,3.92626195301624,82,0.9932118783851419,0.001635546023823052
qwen3,fi,2739,9,4.250092689272306,77,0.9782297391574155,0.0016226824701290696
qwen3,fi,2739,10,4.603468074230814,71,0.9695892935045346,0.0015556418567014712
qwen3,fi,2739,11,4.984267095470073,65,0.9615140446988856,0.0015783441236680617
qwen3,fi,2739,12,5.394424560964031,60,0.9508808666640602,0.001618456560029299
qwen3,fi,2739,13,5.840467452356643,56,0.9423776322405069,0.0015677123399397816
qwen3,fi,2739,14,6.322619408629094,51,0.9312335369650633,0.0016080189721171393
qwen3,fi,2739,15,6.845610607228076,48,0.930939628474798,0.0016654742496226835
qwen3,fi,2739,16,7.415533941273617,44,0.9298572918481569,0.0018018190139708194
qwen3,fi,2739,17,8.025558781654992,40,0.9300825921306358,0.001807631827493133
qwen3,fi,2739,18,8.68951954267665,38,0.943449665495882,0.0018878341501843646
qwen3,fi,2739,19,9.407669204741923,34,0.9626422469637188,0.0022370803811825293
qwen3,fi,2739,20,10.179076618235907,32,0.9882034347458073,0.0036375394568149404
qwen3,fi,2739,21,11.028566357572464,30,1.0036016005234372,0.004434910011811493
qwen3,fi,2739,22,11.94477170193431,27,1.0139192750220996,0.0037646396275255057
qwen3,fi,2739,23,12.924480781696696,25,1.031423218421957,0.0036181109065319657
qwen3,fi,2739,24,13.983106740258739,23,1.0490678024271736,0.003756028086567651
qwen3,fi,2739,25,15.146496450348943,22,1.0446228130252915,0.0036358814732789465
qwen3,fi,2739,26,16.421220753444423,20,1.0397183138977317,0.0033879682317155555
qwen3,fi,2739,27,17.774568996970093,18,1.0409519734171129,0.003460336524011922
qwen3,fi,2739,28,19.235136338697405,17,1.0472734937557973,0.0036076984821135014
qwen3,fi,2739,29,20.796881250446052,15,1.0542745678067924,0.003827136137742375
qwen3,fi,2739,30,22.511839961743885,15,1.0671566538111512,0.003889381400617032
qwen3,fi,2739,31,24.38700267466527,13,1.0776740565054073,0.004104176067367909
qwen3,fi,2739,32,26.43351109040132,13,1.1210147532572239,0.004352320763318755
qwen3,fi,2739,33,28.650364158817133,11,1.1233031758199628,0.00472288750969947
qwen3,fi,2739,34,30.920474771901404,10,1.1059111082641349,0.004647032990543115
qwen3,fi,2739,35,33.44593172081344,10,1.1116276879546036,0.004478173892512
qwen3,fi,2739,36,36.25725566717276,9,1.1202778313619233,0.0048303060913306405
qwen3,fi,2739,37,39.205599316416965,8,1.1168551569641383,0.004968126165253526
qwen3,fi,2739,38,42.45756834172835,8,1.133700674993366,0.004993116369354002
qwen3,fi,2739,39,46.03409888580932,7,1.1469412378356478,0.005396687099341067
qwen3,fi,2739,40,49.96608705487118,7,1.1501609580645178,0.00552337137902732
qwen3,fi,2739,41,54.265543124911304,6,1.1694321638539615,0.006123551267391053
qwen3,fi,2739,42,58.526232769908994,5,1.171305115342744,0.006563146566522457
qwen3,fi,2739,43,63.03030727083153,5,1.19041866581233,0.006527566490899068
qwen3,fi,2739,44,68.28564122718676,5,1.205545622789067,0.0067481792349577555
qwen3,fi,2739,45,73.81678310713458,4,1.2148769167505828,0.007511799072233873
qwen3,fi,2739,46,80.34462965429582,5,1.2380112073951635,0.007109828564517458
qwen3,fi,2739,47,87.1620907268156,3,1.2633508726661047,0.008815702725673275
qwen3,fi,2739,48,94.19204238801649,4,1.2838376169499321,0.008399064500142639
qwen3,fi,2739,49,102.42134222654549,3,1.2908923832211574,0.00988720290390695
qwen3,fi,2739,50,110.72967047543887,3,1.278486246251598,0.009274095393832577
qwen3,fi,2739,51,120.50534605263967,3,1.3037342175259636,0.009163738698048096
qwen3,fi,2739,52,130.04813004819508,2,1.3198610710095535,0.0110246691040924
qwen3,fi,2739,53,138.86740554154198,2,1.3425861654608517,0.01152282086495431
qwen3,fi,2739,54,151.77313332607557,3,1.3549964376830188,0.009456368771296261
qwen3,fi,2739,55,167.21849977399827,2,1.3805842109864144,0.012185186146438275
qwen3,fi,2739,56,178.0869565217391,1,1.4063519031923988,0.016694037192806623
qwen3,fi,2739,57,190.5631662896068,2,1.40683204400894,0.012500774102745934
qwen3,fi,2739,58,210.12036650703962,2,1.432863571270145,0.01213962902806376
qwen3,fi,2739,59,227.5555555555556,1,1.4309574649656462,0.016967066950497035
qwen3,fi,2739,60,240.9411764705883,1,1.5119656105799049,0.01781592266085937
qwen3,fi,2739,61,264.39566310109325,2,1.511631331620803,0.01393394861407124
qwen3,fi,2739,62,292.57142857142867,1,1.5438375137023919,0.018451193027726884
qwen3,fi,2739,63,315.076923076923,1,1.5759849686496257,0.018819422026903072
qwen3,fi,2739,64,341.33333333333337,1,1.5805807733153214,0.019160389795252128
qwen3,fi,2739,65,372.3636363636366,1,1.6632560414411814,0.020597582560796093
qwen3,fi,2739,66,409.6000000000002,1,1.649622532399634,0.0196884571474258
qwen3,fi,2739,67,455.1111111111112,1,1.710220015194597,0.021199527218677294
qwen3,fi,2739,68,512.0,1,1.772278833680904,0.02240711475454445
qwen3,fi,2739,69,585.1428571428573,1,1.848356452190429,0.023897193534780616
qwen3,fi,2739,70,682.6666666666667,1,1.938187284161949,0.02510657984865411
qwen3,fi,2739,71,819.2000000000004,1,2.024224037595789,0.02654994458597347
qwen3,fi,2739,72,1024.0,1,2.192849580209296,0.030388751552938784
qwen3,fi,2739,73,1365.3333333333335,1,2.5048602178108563,0.038890068567459
qwen3,fi,2739,74,2048.0,1,2.8878410713866334,0.0467042084642741
qwen3,fi,2739,75,4096.0,1,4.148224402503958,0.0801803609305844
qwen3,nl,851,0,2.079738366502104,157,0.9362060667193245,0.0018552834084298087
qwen3,nl,851,1,2.251755740869529,144,0.9388913810433093,0.001955473760878053
qwen3,nl,851,2,2.4380159059456386,134,0.9467445813306711,0.002037022002739407
qwen3,nl,851,3,2.6398663190468756,123,0.9621660769473382,0.002131299019695556
qwen3,nl,851,4,2.858095516768718,114,0.9744948625781635,0.002171377477206809
qwen3,nl,851,5,3.0944667104130863,105,0.989458184557906,0.0023152221439369874
qwen3,nl,851,6,3.3500197264183567,97,1.0066046023320276,0.002501834714346907
qwen3,nl,851,7,3.627343166455213,90,1.0227894093787055,0.002533679857923197
qwen3,nl,851,8,3.92626195301624,82,1.0321317262937626,0.0027337848887685344
qwen3,nl,851,9,4.250092689272306,77,1.037042988497327,0.0028300569100321716
qwen3,nl,851,10,4.603468074230814,71,1.0391221928311867,0.0029045315714938415
qwen3,nl,851,11,4.984267095470073,65,1.0302538021879923,0.0029511687597744782
qwen3,nl,851,12,5.394424560964031,60,1.0281761089828205,0.0029362069223366353
qwen3,nl,851,13,5.840467452356643,56,1.0105285351623365,0.003059016462238379
qwen3,nl,851,14,6.322619408629094,51,1.0033479733249158,0.0030386935476917555
qwen3,nl,851,15,6.845610607228076,48,1.0069323822429728,0.0030865909476250034
qwen3,nl,851,16,7.415533941273617,44,1.0116934594936564,0.003247300201709019
qwen3,nl,851,17,8.025558781654992,40,1.008744009005931,0.0033811059278681197
qwen3,nl,851,18,8.68951954267665,38,1.0082985583125827,0.003795779803522763
qwen3,nl,851,19,9.407669204741923,34,1.0107569530653133,0.004080280474855148
qwen3,nl,851,20,10.179076618235907,32,1.0161337781780155,0.004401717062146716
qwen3,nl,851,21,11.028566357572464,30,1.0363649320716055,0.004456997156662854
qwen3,nl,851,22,11.94477170193431,27,1.0334204199994443,0.004756694309845264
qwen3,nl,851,23,12.924480781696696,25,1.0331962391315694,0.0052178162293808165
qwen3,nl,851,24,13.983106740258739,23,1.0297914195154971,0.005425537199052819
qwen3,nl,851,25,15.146496450348943,22,1.0157473778912782,0.00552910393965408
qwen3,nl,851,26,16.421220753444423,20,1.0061313207756344,0.005669585817999672
qwen3,nl,851,27,17.774568996970093,18,1.009911791088755,0.0062479024932868025
qwen3,nl,851,28,19.235136338697405,17,1.0063486657693748,0.006137453563057597
qwen3,nl,851,29,20.796881250446052,15,1.0144262990058743,0.006682236896042589
qwen3,nl,851,30,22.511839961743885,15,1.0470882548387823,0.006223152966818925
qwen3,nl,851,31,24.38700267466527,13,1.011759160655147,0.006770836103048269
qwen3,nl,851,32,26.43351109040132,13,0.9849247205878676,0.0072693090445800305
qwen3,nl,851,33,28.650364158817133,11,0.9773811313943228,0.007392753568142268
qwen3,nl,851,34,30.920474771901404,10,0.9842735759928546,0.007892832280457592
qwen3,nl,851,35,33.44593172081344,10,0.9606417354483892,0.007131689265312617
qwen3,nl,851,36,36.25725566717276,9,0.9685698213450586,0.007763861324837319
qwen3,nl,851,37,39.205599316416965,8,0.9683300622614952,0.00809471218489346
qwen3,nl,851,38,42.45756834172835,8,0.9663746425137151,0.00808237160886479
qwen3,nl,851,39,46.03409888580932,7,0.9890569968409595,0.009214403481131242
qwen3,nl,851,40,49.96608705487118,7,0.9973186534705066,0.010461874357598292
qwen3,nl,851,41,54.265543124911304,6,0.9906175498945873,0.009923094924965608
qwen3,nl,851,42,58.526232769908994,5,0.9848035826903682,0.010851082397086388
qwen3,nl,851,43,63.03030727083153,5,0.999505781939371,0.01054884170060541
qwen3,nl,851,44,68.28564122718676,5,1.0087427775088185,0.011235921605617927
qwen3,nl,851,45,73.81678310713458,4,1.0049009187506441,0.011351958241035692
qwen3,nl,851,46,80.34462965429582,5,1.0234813812313293,0.011860950319134622
qwen3,nl,851,47,87.1620907268156,3,1.0292569513616192,0.013433137727799672
qwen3,nl,851,48,94.19204238801649,4,1.0575744585046558,0.013119090894542596
qwen3,nl,851,49,102.42134222654549,3,1.0469964021457678,0.014110219283038121
qwen3,nl,851,50,110.72967047543887,3,1.067615356568689,0.01495426580757267
qwen3,nl,851,51,120.50534605263967,3,1.0825412284485467,0.015083235079696824
qwen3,nl,851,52,130.04813004819508,2,1.0845947425375886,0.01744619479873375
qwen3,nl,851,53,138.86740554154198,2,1.0993851665310288,0.017999442084906878
qwen3,nl,851,54,151.77313332607557,3,1.1139865735502186,0.01599183931786396
qwen3,nl,851,55,167.21849977399827,2,1.116480270089576,0.017496152708302737
qwen3,nl,851,56,178.0869565217391,1,1.1319985190308974,0.026792053354984594
qwen3,nl,851,57,190.5631662896068,2,1.1801262528950693,0.019724029360221395
qwen3,nl,851,58,210.12036650703962,2,1.1568851509092954,0.019827931750109187
qwen3,nl,851,59,227.5555555555556,1,1.206689813694216,0.02602150344937033
qwen3,nl,851,60,240.9411764705883,1,1.1853409804443242,0.025360840980971324
qwen3,nl,851,61,264.39566310109325,2,1.2105441798694527,0.02328043612712647
qwen3,nl,851,62,292.57142857142867,1,1.251969335159383,0.03474397568668109
qwen3,nl,851,63,315.076923076923,1,1.2537454720956522,0.029015244087089127
qwen3,nl,851,64,341.33333333333337,1,1.3365186108649383,0.03189543895935222
qwen3,nl,851,65,372.3636363636366,1,1.3241697980154288,0.03521086201044091
qwen3,nl,851,66,409.6000000000002,1,1.341354507252543,0.031990861196129344
qwen3,nl,851,67,455.1111111111112,1,1.3756101590328864,0.03753416847963369
qwen3,nl,851,68,512.0,1,1.4550641528095039,0.0362929211104266
qwen3,nl,851,69,585.1428571428573,1,1.479537472994137,0.040018638831061076
qwen3,nl,851,70,682.6666666666667,1,1.6021074920667258,0.046431350751753635
qwen3,nl,851,71,819.2000000000004,1,1.702112725146054,0.04773137238648215
qwen3,nl,851,72,1024.0,1,1.764947693453437,0.06506336554826765
qwen3,nl,851,73,1365.3333333333335,1,2.0514377844771934,0.06400380919914722
qwen3,nl,851,74,2048.0,1,2.406405920161019,0.0790788839071192
qwen3,nl,851,75,4096.0,1,3.5456131645848576,0.12736871839025768
qwen3,hu,488,0,2.079738366502104,157,0.9086774958936454,0.0023109503216835288
qwen3,hu,488,1,2.251755740869529,144,0.9178547834692458,0.0023464478583923604
qwen3,hu,488,2,2.4380159059456386,134,0.928486486353451,0.0023629622616627086
qwen3,hu,488,3,2.6398663190468756,123,0.9464032522691971,0.0025286392972721275
qwen3,hu,488,4,2.858095516768718,114,0.9630718515681833,0.0026104207247866244
qwen3,hu,488,5,3.0944667104130863,105,0.9855329089854629,0.002846461611800693
qwen3,hu,488,6,3.3500197264183567,97,0.9958539522526377,0.003095974189090222
qwen3,hu,488,7,3.627343166455213,90,1.0051544137534962,0.0033034658760245353
qwen3,hu,488,8,3.92626195301624,82,1.017663547862218,0.003453790873912163
qwen3,hu,488,9,4.250092689272306,77,1.0340339856152068,0.003672774544070665
qwen3,hu,488,10,4.603468074230814,71,1.0277533715568328,0.0035865175421159814
qwen3,hu,488,11,4.984267095470073,65,1.0247860487110558,0.0038547377195334268
qwen3,hu,488,12,5.394424560964031,60,1.022914731041219,0.003910094789785748
qwen3,hu,488,13,5.840467452356643,56,1.0129867578771397,0.003798694187172073
qwen3,hu,488,14,6.322619408629094,51,1.012253480394741,0.0037649978159292885
qwen3,hu,488,15,6.845610607228076,48,1.0092368925647324,0.004134539478995576
qwen3,hu,488,16,7.415533941273617,44,1.0093497587245908,0.003966279149235293
qwen3,hu,488,17,8.025558781654992,40,1.0097551141801349,0.004455969437440427
qwen3,hu,488,18,8.68951954267665,38,1.0092113308113522,0.004734925482640615
qwen3,hu,488,19,9.407669204741923,34,1.020718256294878,0.0047337753327043085
qwen3,hu,488,20,10.179076618235907,32,1.0271164067784992,0.0050646953573436765
qwen3,hu,488,21,11.028566357572464,30,1.0381379012242993,0.005331920458197032
qwen3,hu,488,22,11.94477170193431,27,1.0316853263693848,0.006354957912794464
qwen3,hu,488,23,12.924480781696696,25,1.0458428771828978,0.00662961052847667
qwen3,hu,488,24,13.983106740258739,23,1.0560416836862454,0.0065293072963576405
qwen3,hu,488,25,15.146496450348943,22,1.0574190829747385,0.006970919507843218
qwen3,hu,488,26,16.421220753444423,20,1.0558523560385624,0.007229585832243512
qwen3,hu,488,27,17.774568996970093,18,1.0561838318031525,0.007235317382440596
qwen3,hu,488,28,19.235136338697405,17,1.0384416751627017,0.007889164208061624
qwen3,hu,488,29,20.796881250446052,15,1.0461612418597128,0.008926869027328246
qwen3,hu,488,30,22.511839961743885,15,1.0320844635778803,0.00839419622220082
qwen3,hu,488,31,24.38700267466527,13,1.0327784376848443,0.009569672119915922
qwen3,hu,488,32,26.43351109040132,13,1.0296413896155614,0.008695661763546065
qwen3,hu,488,33,28.650364158817133,11,1.0568421878520096,0.009409048855495808
qwen3,hu,488,34,30.920474771901404,10,1.0650010515993564,0.009915557927159892
qwen3,hu,488,35,33.44593172081344,10,1.0583180536658339,0.009301097558984268
qwen3,hu,488,36,36.25725566717276,9,1.026878545385823,0.01084869291009166
qwen3,hu,488,37,39.205599316416965,8,1.041701445922775,0.01128865172077374
qwen3,hu,488,38,42.45756834172835,8,1.0417164037661908,0.011194909153073621
qwen3,hu,488,39,46.03409888580932,7,1.0408422392545311,0.0110993834571821
